Code;Título;Tempo inicial;Tipo;Situação;Link;Vídeo base
av324;É assim que voce trabalha a varias mãos no mesmo modelo usando o CHORA! ;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1IY3jMSraYZrqfbeG0dp3fKqjax3MqG40&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live - Tira Dúvidas_CH062020
av325;É isso que acontece com os outros projetos, após fazer o 1º usando o CHORA !;Áudio;Reels;Enviado;https://drive.google.com/open?id=1JXP8EakyAvQmnKEZU_vrHCtbeQ2aOi7V&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live - Tira Dúvidas_CH062020
av326;Essa é a melhor maneira de voce começar a projetar usando o CHORA!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1JORKhJSYpzXB-MDEaU8pxhhri4nDlZZd&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live - Tira Dúvidas_CH062020
A104;É por isso que definir um propósito é FUNDAMENTAL.;Áudio Empreenda 11;Feed;Enviado;https://drive.google.com/file/d/1tkTgJknLJSdSmIr_cTITFK1WKR1nku_Y/view?usp=sharing;Áudios Empreenda - set2
A105;Essa é a bússola que vai nortear sua empresa.;Áudio Empreenda 11;IGTV;Enviado;https://drive.google.com/file/d/1wM8_1PX08Xa_JRdwLWQllGCDBVdp7bgS/view?usp=sharing;Áudios Empreenda - set2
A106;"O que acontece quando você se acostuma com o ""prego"" embaixo da ""bunda!"" 😊";Áudio Empreenda 13;IGTV;Enviado;https://drive.google.com/file/d/1Kq9-EekAAI67iPfOuBRdCSrKD5xAsnnX/view?usp=sharing;Áudios Empreenda - set2
A107;Se você se sente estagnada precisa ouvir esse audio!;Áudio Empreenda 15;IGTV;Enviado;https://drive.google.com/file/d/1yUZbbaS3Dxup-ixMH7YTJF1hTUk_3lJe/view?usp=sharing;Áudios Empreenda - set2
A108;Quem é voce nessa história. O ratinho ou o Leão?;Áudio Empreenda 16;IGTV;Enviado;https://drive.google.com/file/d/17V7SlIp8uB6w1pDsSGejNkjSQyHcmWnv/view?usp=sharing;Áudios Empreenda - set2
A109;O que o empreendedor e o bambu têm em comum? A gente te conta!;Áudio Empreenda 17;IGTV;Enviado;https://drive.google.com/file/d/1j-JqnM5dvRtnMD23uwiGD-IhM2GY-TlI/view?usp=sharing;Áudios Empreenda - set2
A110;Não se assuste com o tamanho do seu possível concorrente!;Áudio Empreenda 17;Feed;Enviado;https://drive.google.com/file/d/1vT-FtAcCS5CNXcPwv1y2lXW84-EnZxvW/view?usp=sharing;Áudios Empreenda - set2
A111;USE ESSE CONCEITO E DERRUBE OS OBSTÁCULOS CERTOS!;Como ser mais produtivo 1;IGTV;Enviado;https://drive.google.com/file/d/197BwJhxxIx4C8BipWWg480DvkY4W19_z/view?usp=sharing;Áudios Chora Cad - out20
A112;Essas 2 perguntas vão te ajudar a ser mais produtiva!;Como ser mais produtivo 2;IGTV;Enviado;https://drive.google.com/file/d/199O4-C5kTacOIUz6XoVDLhRwJ9DtR9c-/view?usp=sharing;Áudios Chora Cad - out20
A113;Os resultados chegam mais rápido quando você faz isso!;Como ser mais produtivo 2;Reels;Enviado;https://drive.google.com/file/d/1HDyCF9cqX6SAC69Fy1ulGP2btkounEz-/view?usp=sharing;Áudios Chora Cad - out20
A114;Foi isso que aconteceu quando acabamos com o RETRABALHO na hora de projetar!;Como seria a sua vida;IGTV;Enviado;https://drive.google.com/file/d/19CLgnGDs-UaJkbrQgyTVjSbsQQ9xn8dT/view?usp=sharing;Áudios Chora Cad - out20
v262;Quando devo usar minha reserva de emergência?;;Reels;Enviado;Jacque;https://www.dropbox.com/sh/ilm67g0mreh3kzx/AAAhlxFfPS6_D7j-d2zdgIB-a/_JACK_INSTA%20e%20FACE/NUTELAS?dl=0&preview=VID_59890515_151528_931.mp4&subfolder_nav_tracking=1
v263;Posso usar a reserva de emergência para pagar funcionários?;;Reels;Enviado;Jacque;https://www.dropbox.com/sh/ilm67g0mreh3kzx/AAAhlxFfPS6_D7j-d2zdgIB-a/_JACK_INSTA%20e%20FACE/NUTELAS?dl=0&preview=VID_60130818_054310_306.mp4&subfolder_nav_tracking=1, https://www.dropbox.com/sh/ilm67g0mreh3kzx/AAAhlxFfPS6_D7j-d2zdgIB-a/_JACK_INSTA%20e%20FACE/NUTELAS?dl=0&preview=VID_60131003_005247_265.mp4&subfolder_nav_tracking=1
v264;Em situações emergenciais posso usar a reserva?;;Reels;Enviado;Jacque;https://www.dropbox.com/sh/ilm67g0mreh3kzx/AAAhlxFfPS6_D7j-d2zdgIB-a/_JACK_INSTA%20e%20FACE/NUTELAS?dl=0&preview=VID_60131121_204509_723.mp4&subfolder_nav_tracking=1
v265;Onde deixar o fundo de reserva?;;Reels;Enviado;Jacque;https://www.dropbox.com/sh/ilm67g0mreh3kzx/AAAhlxFfPS6_D7j-d2zdgIB-a/_JACK_INSTA%20e%20FACE/NUTELAS?dl=0&preview=VID_60140219_214438_756.mp4&subfolder_nav_tracking=1, https://www.dropbox.com/sh/ilm67g0mreh3kzx/AAAhlxFfPS6_D7j-d2zdgIB-a/_JACK_INSTA%20e%20FACE/NUTELAS?dl=0&preview=VID_60140413_064042_407.mp4&subfolder_nav_tracking=1, https://www.dropbox.com/sh/ilm67g0mreh3kzx/AAAhlxFfPS6_D7j-d2zdgIB-a/_JACK_INSTA%20e%20FACE/NUTELAS?dl=0&preview=VID_60140526_133209_174.mp4&subfolder_nav_tracking=1
v266;Qual o valor ideal para ter no meu fundo de reserva?;;Reels;Enviado;Jacque;https://www.dropbox.com/sh/ilm67g0mreh3kzx/AAAhlxFfPS6_D7j-d2zdgIB-a/_JACK_INSTA%20e%20FACE/NUTELAS?dl=0&preview=VID_60280110_022313_174.mp4&subfolder_nav_tracking=1
v308;Faça isso e construa ume empresa de interiores que trabalhe para vc e não o contrário;;IGTV;Enviado;https://drive.google.com/open?id=1UP-2rVWSz_RqhTf3L6xzpTrHg_tJtDB-&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Vídeo telegram
v341;Áudio cliente inconveniente;;IGTV;Enviado;https://drive.google.com/open?id=1DpQw3yRxfcaEV2qA52Sw0YZ8IM-7NWqF&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Mensagem WhatsApp
v342;Chora em Ação!;;IGTV;Enviado;https://drive.google.com/open?id=1H0591G4Rj2fNI6oU5i2LUtvtBws9bVfs&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Stories
v343;"""Não tenho interesse em te pagar pra fazer desenho"" 🙄";;Reels;Enviado;https://drive.google.com/open?id=1b294Gf-t1Wk8uehcOpT_WhE83aHWczm1&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Mensagem WhatsApp - Laiô
v344;Você já teve um cliente desse tipo? 🤦🏻‍♂️🤦🏼‍♀️;;Reels;Enviado;https://drive.google.com/open?id=1b9PftadEPxRl4vZUbQO-8iC9C2WFUFi6&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Mensagem WhatsApp - Laiô
v345;Descanse em paz, Marcelo;;Reels;Enviado;https://drive.google.com/open?id=1bBcv8HmSb-xpvog8VkwAYPe17_0nDk6O&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Mensagem WhatsApp - Laiô
v346;Tem cliente que só merece o Tião;;Reels;Enviado;https://drive.google.com/open?id=1bFvJIZ7QoOOgGP-YT_BQhs85qmCM-Ut0&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Mensagem WhatsApp - Laiô
v347;Faz só o projeto? Só o Laiôôô?;;Reels;Enviado;https://drive.google.com/open?id=1bI-4rMnkvQwh9bZkz0FNh6zHupyBwktT&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Mensagem WhatsApp - Laiô
v348;Não seja o falecido marcelo 🥺;;Reels;Enviado;https://drive.google.com/open?id=1bK3QDpiW6IcfDErd77CdOIAtgJifx4eP&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Mensagem WhatsApp - Laiô
v367;Homenagem Paulo Gustavo;;IGTV;Enviado;https://drive.google.com/open?id=1V31LuWWZ1n4gOhu5_KdrX9V1nb4EXsxm&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Poema dos stories
v403;Os 3 motivos porque você não lucra projetando com Sket + CAD ou Sket + Layout;;IGTV;Enviado;https://drive.google.com/open?id=1RAkY8QmekRWgqonf1ZluiPBvNEtNwuv0&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Stories
v328;É Por isso que voce consegue PROJETAR 5x mais rápido usando nosso Template CHORA CAD!;19:33 – 21:28;Feed;Enviado;https://drive.google.com/open?id=1Q-08h8dMMr9QPnEDe13fn-ErbGavcIOz&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v329;VOCE NÃO VENDE PROJETO DE INTERIORES, VOCE VENDE ISSO!;22:43 – 23:18;Reels;Enviado;https://drive.google.com/open?id=1RDCJipkCgPUWWWEvt9jdBYWLtfamUKlQ&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v330;São esses recursos do CHORA que te permite concluir um projeto em 2, 3 dias!;24:44 – 25:16;Reels;Enviado;https://drive.google.com/open?id=1RkedhmmtHRxH45lQN77ovVMEADyJ7nJk&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v331;É por esse motivo que ao usar nosso template  CHORA Cad  seu computador não trava!! ;27:16 – 27:54,  28:56 – 30:11, 32:24 – 34:09;IGTV;Enviado;https://drive.google.com/open?id=1S4wWhlXipHon8NnW51u1FD0tYGuBypES&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v332;Quando voce divide o projeto dessa forma seus arquivos ficam muito MAIS LEVES!;38:30 – 39:29;Feed;Enviado;https://drive.google.com/open?id=1_nAOVrbQ-VS_5WyLb5SbLOmugqz3t-1C&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v333;É dessa forma que varias pessoas projetam ao mesmo tempo no mesmo modelo usando o CHORA!;39:30 – 40:20, 40:43 – 43:20;IGTV;Enviado;https://drive.google.com/open?id=1TnrWDRAgNv2zM2kvJLezwvTXEMde57RB&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v334;Voce ainda aproveita pedaços de desenhos de outros projetos? Então está usando a Ferramenta ERRADA! ;46:32 – 47:27;Feed;Enviado;https://drive.google.com/open?id=1_ojweW_cD89vgldY_EAt5poqOUQ0Hx4e&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v335;Todo profissional de INTERIORES precisa saber  disso. Voce já sabe?;48:19 – 49:27;Feed;Enviado;https://drive.google.com/open?id=1Ur5NsZmVlBeevjNUQHH-DV1IKYYkk1XG&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v336;Trabalha com INTERIORES  e Não sabe quanto custa sua HORA? Assista esse vídeo!;01:01:25 – 01:02:16;Reels;Enviado;https://drive.google.com/open?id=1VEMpTnbBnP9NItCH0fYlhtu7yzJZLdsE&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v337;Se voce não incluiu estas atividades no valor do seu projeto, SAIU no PREJUIZO!;01:06:24 – 01:06:47;Reels;Enviado;https://drive.google.com/open?id=1VgvYGTXV9yMpzi1Ght9e2xcZnyag3w7Z&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v338;Essa é a porcentagem que cobramos para cada etapa do projeto de Interiores!;01:09:54 – 01:10:45;Feed;Enviado;https://drive.google.com/open?id=1_pVcbbgvXUP-c8krn1dodmiwDWo01v7i&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v339;É assim que você cobra o cliente que rescinde o projeto no meio do contrato!;01:11:58 – 01:12:32, 01:09:54 – 01:10:45;IGTV;Enviado;https://drive.google.com/open?id=1WUj2FpmTOoTlouZpY6nl5DTMU2ltWY9K&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v340;É assim que voce ganha o cliente na apresentação de PROPOSTA do seu projeto de interiores!;01:30:35 – 01:32:48;IGTV;Enviado;https://drive.google.com/open?id=1X2n07H_1lUxb16dbupSCxeMEwjTftc00&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
av328;É Por isso que voce consegue PROJETAR 5x mais rápido usando nosso Template CHORA CAD!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1QbrJYb-8GTGlS02L86zVA4pUxTAyks3j&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
av329;VOCE NÃO VENDE PROJETO DE INTERIORES, VOCE VENDE ISSO!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1Rg3KBs95BLGMq1Bl-5jWJ42v0-rgW2fO&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
av330;São esses recursos do CHORA que te permite concluir um projeto em 2, 3 dias!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1a-vT2c5v_f6Y6kDJSBcF8Ru8zHMjUrUZ&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
av332;Quando voce divide o projeto dessa forma seus arquivos ficam muito MAIS LEVES!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1TQNhqTrNQOx4HiWqGzPdln0BQJ2wyjWC&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
av333;É dessa forma que varias pessoas projetam ao mesmo tempo no mesmo modelo usando o CHORA!;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1YpWvdg2H_xeGVVmvTWMDVAZsJco1BCge&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
av334;Voce ainda aproveita pedaços de desenhos de outros projetos? Então está usando a Ferramenta ERRADA! ;Áudio;Feed;Enviado;https://drive.google.com/open?id=1ZreRw_xGZIP2ZdOjOTlKb0PtifMKNOaR&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
av335;Todo profissional de INTERIORES precisa saber  disso. Voce já sabe?;Áudio;Feed;Enviado;https://drive.google.com/open?id=1V2OUmV67nKqfeqQR-kdj7FpJ6eMS2u83&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
av336;Trabalha com INTERIORES  e Não sabe quanto custa sua HORA? Assista esse vídeo!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1YhZ2Gm5UasHXbZcg6dzNaQoLgpKfGW53&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
av337;Se voce não incluiu estas atividades no valor do seu projeto, SAIU no PREJUIZO!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1Vr5kQWI_yYAdYBr12fCk5JmYh33C7oeT&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
av340;É assim que voce ganha o cliente na apresentação de PROPOSTA do seu projeto de interiores!;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1ZvJ9S4HNjTlY1p1_f81SUruwdh0LV266&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 26/01 - Por Dentro do Chora I
v349;Se voce faz isso, esta FICANDO no PREJUIZO!;02:49 – 03:53;Feed;Enviado;https://drive.google.com/drive/folders/11wfgLe8Szu8_Dv2v2Y9J832g1AIq8bTD?usp=sharing;Live 21/03 - Checklist
v350;ATENÇAO: se voce nao cobra por essa etapa, esta PAGANDO PARA TRABALHAR!;04:05 – 05:41;IGTV;Enviado;https://drive.google.com/open?id=1spJeezCZVORpLpBf6e8JDVtBLpfGq3MT&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v351;Faça isso ANTES do cliente te CONTRATAR!;05:56 – 06:48;Feed;Enviado;https://drive.google.com/open?id=1gYmvc9pBMKuSV_jSBGjT0tVufhni42RS&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v352;Seu negocio, suas regras!;06:37 – 07:00;Reels;Enviado;https://drive.google.com/open?id=1q2KE_Mxb53DR9OwfjTNohAKJKqRn3BmB&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v353;Sem essas INFORMAÇOES seu cliente nao vera seu VALOR.;07:13 – 09:01;IGTV;Enviado;https://drive.google.com/drive/folders/1t1r2D5_9zBjGK9hBLUPRN-nhGUNhVLwM?usp=sharing;Live 21/03 - Checklist
v354;SEU CLIENTE tem essa duvida e NAO TE FALA.;07:25 – 08:45;IGTV;Enviado;https://drive.google.com/open?id=1vry75AI67OQGrjEzfBEks2qEo553U16l&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v355;Arquiteta e Designer, VOCE NAO FAZ PROJETOS!;09:14 – 09:57;Feed;Enviado;https://drive.google.com/drive/folders/1m51pgEiOQo8VHTlufOAtZnlwOmBx6Bui?usp=sharing;Live 21/03 - Checklist
v356;Arquiteta e designer, MOSTRE isso para o seu CLIENTE!;11:31 – 13:25;IGTV;Enviado;https://drive.google.com/drive/folders/1BMSTjFNVBLvxN-pl5G4uUJ0KpuyVCT_h?usp=sharing;Live 21/03 - Checklist
v357;É desse jeito que você PERDE o jogo ANTES de começar.;13:36 – 13:57;Reels;Enviado;https://drive.google.com/open?id=1rnR8hY5PlcAe5GwjGaLB_7r9ir_LbF_3&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v358;Fazer isso vai AUMENTAR suas chances de ser CONTRATADA!;16:29 – 17:37;IGTV;Enviado;https://drive.google.com/open?id=1x5Glnh5mrc5L41N4TIFniZnLUiyvsTy3&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v359; Ensine isso ao seu CLIENTE e aterrorize os CONCORRENTES! 🔥;17:37 – 18:12;Reels;Enviado;https://drive.google.com/file/d/1-yXko2788REU4JXFwxlg4-NqvsUPmlhq/view?usp=sharing;Live 21/03 - Checklist
v360;Esse é o PULO DO GATO na PRÉ-CONTRATAÇÃO;19:53 – 20:45;Feed;Enviado;https://drive.google.com/open?id=1-DuhKikSk2vdAN106tPc686hKoWvN3uz&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v361;Essa deve ser a BASE de todo Escritorio de Interiores;23:44 – 23:53;Reels;Enviado;https://drive.google.com/open?id=10186spXA0oJcl2l7BoTf7p14rmDZaT6Y&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v362;É VOCÊ que está pagando por esse TRABALHO!;32:45 – 33:03;Reels;Enviado;https://drive.google.com/open?id=101n_qlgiInq09LfyQ7s7mXy-DdWx0MME&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v363;É assim que se faz para mostrar VALOR ao CLIENTE!;33:39 – 34:12,  34:44 – 34:55;Feed;Enviado;https://drive.google.com/open?id=1-E9hZwE3q3fNZbDQDPp18cFkalAQFDp2&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v364;Por que seu CLIENTE deve CONTRATAR VOCE e nao seu CONCORRENTE?;35:14 – 37:09;IGTV;Enviado;https://drive.google.com/open?id=10xK4WNlW7Nwxx_h8s8zFTwPsS5EnGHmC&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v365;Faça isso e entregue o OURO para seu CONCORRENTE!;37:11 – 38:14;Feed;Enviado;https://drive.google.com/open?id=1-u2fsFrLrv4NIA6ElQGUDueAqFxdjnCp&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
v366;Mostre isso ao seu CLIENTE e evite TRAGEDIAS (ainda maiores);42:20 – 43:13;Feed;Enviado;https://drive.google.com/open?id=1-HQiBDYapo4uFCAAUfueDBjMfmt1Y7w8&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av349;Se voce faz isso, esta FICANDO no PREJUIZO!;Áudio;Feed;Enviado;https://drive.google.com/file/d/1nzUMXDRFRvCqD0xCVg8Um1Zzrp_sastW/view?usp=sharing;Live 21/03 - Checklist
av350;ATENÇAO: se voce nao cobra por essa etapa, esta PAGANDO PARA TRABALHAR!;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1sse_Cho_sOcbRq_exWfkF3keiEQf8oVf&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av351;Faça isso ANTES do cliente te CONTRATAR!;Áudio;Feed;Enviado;https://drive.google.com/file/d/1pvHtC0iAaVins-9Hx3Q5hA9RWwnHmIao/view?usp=sharing;Live 21/03 - Checklist
av352;Seu negocio, suas regras!;Áudio;Reels;Enviado;https://drive.google.com/open?id=1qCfwKde9QaeMwoHFWAFCVAp_jHRPXoZ_&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av353;Sem essas INFORMAÇOES seu cliente nao vera seu VALOR.;Áudio;IGTV;Enviado;https://drive.google.com/drive/folders/1T_aOy6k4JL3TIcouNW4FTQHcRLxgf9Kb?usp=sharing;Live 21/03 - Checklist
av354;SEU CLIENTE tem essa duvida e NAO TE FALA.;Áudio;IGTV;Enviado;https://drive.google.com/open?id=1wVAHwGSIDkir2LX6T74a0ifAbf6fUBZC&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av355;Arquiteta e Designer, VOCE NAO FAZ PROJETOS!;Áudio;Feed;Enviado;https://drive.google.com/file/d/1tgSyNQIdIQUyLXu1vhK8_vGUP0gFas2q/view?usp=sharing;Live 21/03 - Checklist
av356;Arquiteta e designer, MOSTRE isso para o seu CLIENTE!;Áudio;IGTV;Enviado;https://drive.google.com/drive/folders/1W7B3Q29t1MjxZ-szNkhZqjaSm69RX1sO?usp=sharing;Live 21/03 - Checklist
av357;É desse jeito que você PERDE o jogo ANTES de começar.;Áudio;Reels;Enviado;https://drive.google.com/open?id=1sG9kJy9fY3KO1YB8G7M4oq17dWqTVdKe&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av358;Fazer isso vai AUMENTAR suas chances de ser CONTRATADA!;Áudio;Feed;Enviado;https://drive.google.com/drive/folders/1NL-Q2RO6r31XM00lsJhYNkZdRrUnBxX6?usp=sharing;Live 21/03 - Checklist
av359; Ensine isso ao seu CLIENTE e aterrorize os CONCORRENTES! 🔥;Áudio;Reels;Enviado;https://drive.google.com/open?id=1y-UyEwEwAuh7Huldw6edtWpC4UFS2haM&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av360;Esse é o PULO DO GATO na PRÉ-CONTRATAÇÃO;Áudio;Feed;Enviado;https://drive.google.com/open?id=1yLfBvZ5avaTf_VM2GnQ3YuX7nN4cHMw-&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av361;Essa deve ser a BASE de todo Escritorio de Interiores;Áudio;Reels;Enviado;https://drive.google.com/open?id=1y_2QNbzvy3PRjg5X8I8ZvsXLNqkxnTPz&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av362;É VOCÊ que está pagando por esse TRABALHO!;Áudio;Reels;Enviado;https://drive.google.com/open?id=10CRLVszzPkZpeKZ240VVpWbtbBZCNgPG&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av363;É assim que se faz para mostrar VALOR ao CLIENTE!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1zef5TEaEJeBiChJugBS1x1qhuvUaUC_p&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av364;Por que seu CLIENTE deve CONTRATAR VOCE e nao seu CONCORRENTE?;Áudio;IGTV;Enviado;https://drive.google.com/open?id=10zgY44zUo_5st5RyKm6hsjqO04DfYZpn&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
av365;Faça isso e entregue o OURO para seu CONCORRENTE!;Áudio;Feed;Enviado;https://drive.google.com/open?id=1-qaUTum24HB0Ov-Yn2jmvGGolvVj3a5E&authuser=f215775%40dac.unicamp.br&usp=drive_fs;Live 21/03 - Checklist
